# Election: 2022 General Primary (2022-05-17) - Election ID: 94 - Lancaster County
# Report generated on: 2026-05-29T00:15:42
Election Name,County Name,Office Name,District Name,Party Name,Candidate Name,Votes,Yes Votes,No Votes,Election Day Votes,ElectionDay Yes Votes,Election Day No Votes,Mail Votes,Mail Yes Votes,Mail No Votes,Provisional Votes,Provisional Yes Votes,Provisional No Votes
2022 General Primary,LANCASTER,Governor,Statewide,Republican,DAVE WHITE,"5,297",0,0,"4,183",0,0,"1,097",0,0,0,0,0
2022 General Primary,LANCASTER,Governor,Statewide,Republican,MELISSA HART,"1,727",0,0,"1,176",0,0,536,0,0,0,0,0
2022 General Primary,LANCASTER,Governor,Statewide,Republican,BILL MCSWAIN,"9,437",0,0,"7,430",0,0,"1,972",0,0,0,0,0
2022 General Primary,LANCASTER,Governor,Statewide,Republican,CHARLIE GEROW,"1,486",0,0,"1,137",0,0,334,0,0,0,0,0
2022 General Primary,LANCASTER,Governor,Statewide,Republican,JOE GALE,"2,532",0,0,"2,338",0,0,184,0,0,0,0,0
2022 General Primary,LANCASTER,Governor,Statewide,Republican,JAKE CORMAN,"1,144",0,0,711,0,0,423,0,0,0,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Democratic,AUSTIN DAVIS,"17,180",0,0,"8,899",0,0,"8,108",0,0,5,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Democratic,RAY SOSA,"5,649",0,0,"3,574",0,0,"2,001",0,0,2,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Democratic,BRIAN SIMS,"11,740",0,0,"7,628",0,0,"3,979",0,0,7,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Republican,CLARICE SCHILLINGER,"5,025",0,0,"4,456",0,0,544,0,0,0,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Republican,JAMES EARL JONES,"6,556",0,0,"6,014",0,0,501,0,0,1,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Republican,RICK SACCONE,"7,902",0,0,"7,364",0,0,505,0,0,0,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Republican,JOHN BROWN,"2,145",0,0,"1,881",0,0,249,0,0,0,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Republican,CHRIS FRYE,"3,309",0,0,"2,941",0,0,353,0,0,0,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Republican,JEFF COLEMAN,"8,527",0,0,"7,520",0,0,970,0,0,0,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Republican,RUSS DIAMOND,"12,328",0,0,"10,959",0,0,"1,319",0,0,1,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Republican,CARRIE LEWIS DELROSSO,"13,043",0,0,"11,731",0,0,"1,263",0,0,0,0,0
2022 General Primary,LANCASTER,Lieutenant Governor,Statewide,Republican,TEDDY DANIELS,"7,979",0,0,"7,554",0,0,401,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in Congress,11th Congressional District,Democratic,BOB HOLLISTER,"34,748",0,0,"20,199",0,0,"14,183",0,0,14,0,0
2022 General Primary,LANCASTER,Representative in Congress,11th Congressional District,Republican,LLOYD K SMUCKER,"67,578",0,0,"61,695",0,0,"5,589",0,0,1,0,0
2022 General Primary,LANCASTER,Senator in the General Assembly,36th Senatorial District,Republican,MIKE MILLER,"16,345",0,0,"15,097",0,0,"1,203",0,0,0,0,0
2022 General Primary,LANCASTER,Senator in the General Assembly,36th Senatorial District,Republican,RYAN P AUMENT,"24,583",0,0,"21,520",0,0,"2,988",0,0,2,0,0
2022 General Primary,LANCASTER,Senator in the General Assembly,48th Senatorial District,Democratic,CALVIN CLEMENTS,"1,440",0,0,737,0,0,687,0,0,0,0,0
2022 General Primary,LANCASTER,Senator in the General Assembly,48th Senatorial District,Republican,CHRIS GEBHARD,"5,575",0,0,"5,225",0,0,341,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,37th Legislative District,Republican,MINDY FEE,"10,849",0,0,"9,864",0,0,960,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,41st Legislative District,Republican,BRETT R MILLER,"7,686",0,0,"6,813",0,0,854,0,0,2,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,43rd Legislative District,Republican,KEITH J GREINER,"7,788",0,0,"7,061",0,0,665,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,49th Legislative District,Democratic,JANET DIAZ,"1,418",0,0,878,0,0,499,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,49th Legislative District,Democratic,IZZY SMITH-WADE-EL,"3,149",0,0,"2,146",0,0,937,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,49th Legislative District,Republican,ANNE RIVERS,"2,123",0,0,"1,826",0,0,240,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,96th Legislative District,Democratic,MIKE STURLA,"4,212",0,0,"2,631",0,0,"1,537",0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,96th Legislative District,Democratic,DANA HAMP GULICK,"3,158",0,0,"2,149",0,0,978,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,96th Legislative District,Republican,APRIL WEAVER,"5,431",0,0,"4,621",0,0,785,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,97th Legislative District,Republican,STEVE MENTZER,"9,408",0,0,"8,425",0,0,962,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,98th Legislative District,Democratic,MARK TEMONS,"3,367",0,0,"1,958",0,0,"1,387",0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,98th Legislative District,Republican,LU ANN FAHNDRICH,"2,984",0,0,"2,532",0,0,442,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,98th Legislative District,Republican,TOM JONES,"5,485",0,0,"5,155",0,0,318,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,98th Legislative District,Republican,FAITH BUCKS,954,0,0,873,0,0,80,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,99th Legislative District,Democratic,JOSHUA CALTAGIRONE,"1,490",0,0,808,0,0,669,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,99th Legislative District,Republican,DAVE ZIMMERMAN,"6,888",0,0,"6,502",0,0,368,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,100th Legislative District,Republican,BRYAN D CUTLER,"6,163",0,0,"5,694",0,0,458,0,0,0,0,0
2022 General Primary,LANCASTER,Representative in the General Assembly,100th Legislative District,Republican,ANNE WESTON,"2,609",0,0,"2,466",0,0,140,0,0,0,0,0
2022 General Primary,LANCASTER,Member of Democratic State Committee,Lancaster County (District 36),Democratic,TOM O'BRIEN,"29,505",0,0,"16,829",0,0,"12,385",0,0,10,0,0
2022 General Primary,LANCASTER,Member of Democratic State Committee,Lancaster County (District 36),Democratic,ROBERT MISCIAGNA,"28,130",0,0,"15,824",0,0,"12,036",0,0,8,0,0
2022 General Primary,LANCASTER,Member of Democratic State Committee,Lancaster County (District 36),Democratic,KRISTY L MOORE,"29,191",0,0,"16,663",0,0,"12,246",0,0,11,0,0
2022 General Primary,LANCASTER,Member of Democratic State Committee,Lancaster County (District 36),Democratic,TENE DARBY,"28,003",0,0,"15,779",0,0,"11,932",0,0,12,0,0
2022 General Primary,LANCASTER,Member of Democratic State Committee,Lancaster County (District 36),Democratic,JANET DIAZ,"30,639",0,0,"17,623",0,0,"12,691",0,0,13,0,0
2022 General Primary,LANCASTER,Member of Democratic State Committee,Lancaster County (District 36),Democratic,CAROL GIFFORD,"28,347",0,0,"16,005",0,0,"12,063",0,0,11,0,0
2022 General Primary,LANCASTER,Member of Democratic State Committee,Lancaster County (District 36),Democratic,ADAM HOSEY,"28,170",0,0,"15,858",0,0,"12,037",0,0,8,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,JOHN C BEAR,"45,219",0,0,"40,403",0,0,"4,640",0,0,1,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,ZACHARY PEIRSON,"40,797",0,0,"36,406",0,0,"4,231",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,CRYSTAL CLARK,"36,775",0,0,"32,948",0,0,"3,692",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,HEATHER L ADAMS,"42,594",0,0,"38,022",0,0,"4,418",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,JENNA GEESEY,"36,427",0,0,"32,661",0,0,"3,618",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,DAVE ZIMMERMAN,"49,085",0,0,"44,409",0,0,"4,482",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,ANGIE EICHELBERGER,"38,998",0,0,"34,818",0,0,"4,035",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,ASHLEY E BOOP,"32,996",0,0,"29,430",0,0,"3,449",0,0,1,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,ERIC REATH,"38,933",0,0,"34,813",0,0,"3,974",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,CHRISTINE CONNELLY,"38,693",0,0,"34,719",0,0,"3,831",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,KYLE SCHAEFFER,"43,244",0,0,"38,699",0,0,"4,385",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,RICHARD FRERICHS,"39,805",0,0,"35,510",0,0,"4,149",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,REBECCA GILBERT,"29,216",0,0,"25,944",0,0,"3,157",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,STEPHANIE HILL,"36,140",0,0,"32,299",0,0,"3,719",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,BRYANT J GLICK,"43,259",0,0,"38,812",0,0,"4,285",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,CHRIS BUCK,"41,119",0,0,"36,829",0,0,"4,139",0,0,0,0,0
2022 General Primary,LANCASTER,Member of Republican State Committee,Lancaster County (District 36),Republican,CHRISTINA PARSONS,"34,577",0,0,"30,865",0,0,"3,587",0,0,1,0,0
