enhanced_file_021125,contrib_note,amount,date_month,date_day,date_year,donor_type,donor_type_detail,pac_pafiler_id,pac_fec_id,pa_entity_no,olms_filer_num,ein,lob_reg,attorney_id,contributor_name_org,stand_contributor_name_org,contributor_name_ind,contributor_name_first,contributor_name_second,contributor_name_last,contributor_name_suffix,joint_contributor_name_first,joint_contributor_name_second,joint_contributor_name_last,joint_contributor_name_suffix,contributor_address_as_submitted,contributor_address_street_num,contributor_address_pre_directional,contributor_address_street_name,contributor_address_street_suffix,contributor_address_post_directional,contributor_address_secondary,contributor_address_po_box_num,contributor_address_city,contributor_address_state,contributor_address_zip_code,contributor_address_zip4,occupation,occupation_standardized,c_suite,employer_name,employer_address_street_num,employer_address_pre_directional,employer_address_street_name,employer_address_street_suffix,employer_address_post_directional,employer_address_secondary_info,employer_address_po_box_num,employer_address_city,employer_address_state,employer_address_zip_code,source_file_name,source_pg_num,schedule,part,created_at,updated_at,report_id
012925_orgcontribs_enhanced_batch011524.csv,,1000,11,19,2019,PAC,CORP,20140319,C00213173,3252502,,,,,K&L GATES LLP,K&L GATES LLP,,,,,,,,,,210 SIXTH AVENUE K&L GATES CENTER,210,,SIXTH,AVENUE,,K&L GATES CENTER,,PITTSBURGH,PA,15222,,LAW FIRM,LAW FIRM,,,,,,,,,,,,,2019_502_cycle6_FriendsofBryanCutler.pdf,9,1,D,2023-10-23 21:29:51,2023-10-23 21:29:51,12225
012925_orgcontribs_enhanced_batch011524.csv,,500,3,14,2018,PAC,CORP,20140319,C00213173,3252502,,,,,K&L GATES LLP,K&L GATES LLP,,,,,,,,,,210 SIXTH AVE,210,,SIXTH,AVENUE,,,,PITTSBURGH,PA,15222,,,,,,,,,,,,,,,,2018_502_cycle2_FriendsofBryanCutler.pdf,5,1,C,2023-10-23 21:29:43,2023-10-23 21:29:43,8189
012925_orgcontribs_enhanced_batch011524.csv,,500,6,15,2018,PAC,CORP,20140319,C00213173,3252502,,,,,K&L GATES LLP,K&L GATES LLP,,,,,,,,,,210 6TH AVE,210,,6TH,AVENUE,,,,PITTSBURGH,PA,15222,2602,,,,,,,,,,,,,,,2018_502_cycle5_FriendsofBryanCutler.pdf,65,1,C,2023-10-23 21:29:44,2023-10-23 21:29:44,9051
012925_orgcontribs_enhanced_batch011524.csv,,1000,12,15,2018,PAC,CORP,20140319,C00213173,3252502,,,,,K&L GATES LLP,K&L GATES LLP,,,,,,,,,,210 6TH AVE,210,,6TH,AVENUE,,,,PITTSBURGH,PA,15222,2602,,,,,,,,,,,,,,,2018_502_cycle7_FriendsofBryanCutler.pdf,7,1,C,2023-10-23 21:29:46,2023-10-23 21:29:46,9905
012925_orgcontribs_enhanced_batch011524.csv,,500,6,8,2020,PAC,CORP,20140319,C00213173,3252502,,,,,K&L GATES LLP-GENERAL ACCOUNT,K&L GATES LLP,,,,,,,,,,210 SIXTH AVENUE K&L GATES CENTER,210,,SIXTH,AVENUE,,K&L GATES CENTER,,PITTSBURGH,PA,15222,,,,,,,,,,,,,,,,2020_502_Cycle3_FriendsofScottMartin.pdf,5,1,D,2023-10-23 21:29:30,2023-10-23 21:29:30,2766
012925_orgcontribs_enhanced_batch011524.csv,,100,12,15,2022,PAC,,,,,,,,,KARR TEAM DR. GRETCHEN READ,KARR TEAM DR. GRETCHEN READ,,,,,,,,,,1653 LITITZ PIKE,1653,,LITITZ,PIKE,,,,LANCASTER,PA,17601,,,,,,,,,,,,,,,,2023_502_Cycle7_Martin_Scott.pdf,7,1,B,2023-10-23 21:29:34,2023-10-23 21:29:34,4452
012925_orgcontribs_enhanced_batch011524.csv,,3000,5,28,2019,IND,BIZ - PARTNERSHIP,,,2929708,,,,,KCM EQUIPMENT LP,,,,,,,,,,,825 READING ROAD PO BOX 528,825,,READING,ROAD,,,PO BOX 528,BOWMANSVILLE,PA,17507,,,,,,,,,,,,,,,,2019_502_cycle3_FriendsofBryanCutler.pdf,7,1,D,2023-10-23 21:29:49,2023-10-23 21:29:49,11215
012925_orgcontribs_enhanced_batch011524.csv,,500,9,6,2018,PAC,CORP,20170293,,6381435,,,,,KEATON ASSOCIATES PAC,KEATON ASSOCIATES PAC,,,,,,,,,,424-3915 UNION DEPOSIT ROAD,424-3915,,UNION DEPOSIT,ROAD,,,,HARRISBURG,PA,17109,,,,,,,,,,,,,,,,2018_502_cycle5_FriendsofBryanCutler.pdf,34,1,B,2023-10-23 21:29:44,2023-10-23 21:29:44,8868
012925_orgcontribs_enhanced_batch011524.csv,,7500,10,2,2020,PAC,OTHER,2011001,,,,,,,KEEP JOBS IN THE USA,KEEP JOBS IN THE USA,,,,,,,,,,2571 BAGLYOS CIRCLE STE B20,2571,,BAGLYOS,CIRCLE,,STE B20,,BETHLEHEM,PA,18020,,,,,,,,,,,,,,,,2020_502_cycle5_FriendsofBryanCutler.pdf,11,1,C,2023-10-23 21:29:56,2023-10-23 21:29:56,15918
012925_orgcontribs_enhanced_batch011524.csv,,2000,9,4,2020,PAC,OTHER,20190051,,,,,,,KENNEDY DEMOCRATS,KENNEDY DEMOCRATS,,,,,,,,,,PO BOX 2134,,,,,,,PO BOX 2134,BRISTOL,PA,19007,934,,,,,,,,,,,,,,,2020_502_Cycle5_FamilyandFriendsofJanetDiaz.pdf,159,1,C,2023-10-23 21:29:53,2023-10-23 21:29:53,13750
012925_orgcontribs_enhanced_batch011524.csv,,2500,9,6,2023,PAC,OTHER,20200254,,,,,,,KEYSTONE FREE ENTERPRISE FUND,KEYSTONE FREE ENTERPRISE FUND,,,,,,,,,,BOX 182,,,,,,,BOX 182,LYNDELL,PA,19354,,,,,,,,,,,,,,,,2023_502_cycle4_FriendsofScottMartin.pdf,15,1,C,2024-01-11 17:23:56,2024-01-11 17:23:56,5ec166b0-fe83-4a29-948d-a9b9c4cc0edd
012925_orgcontribs_enhanced_batch011524.csv,,100,12,30,2018,IND,BIZ - LLC,,,4087405,,,,,KEYSTONE NOVELTIES DISTRIBUTIONS LLC,,,,,,,,,,,201 SYMOUR STREET,201,,SYMOUR,STREET,,,,LANCASTER,PA,17603,,,,,,,,,,,,,,,,2018_502_Cycle7_FriendsofScottMartin.pdf,7,1,B,2023-10-23 21:29:26,2023-10-23 21:29:26,324
012925_orgcontribs_enhanced_batch011524.csv,,100,5,14,2018,IND,BIZ - LLC,,,4087405,,,,,KEYSTONE NOVELTIES DISTRIBUTORS LLC,,,,,,,,,,,201 SEYMOUR STREET,201,,SEYMOUR,STREET,,,,LANCASTER,PA,17603,,,,,,,,,,,,,,,,2018_502_Cycle3_FriendsofScottMartin.pdf,6,1,B,2023-10-23 21:29:25,2023-10-23 21:29:25,156
012925_orgcontribs_enhanced_batch011524.csv,,400,6,12,2018,PAC,CORP,20150042,,4317795,,,,,KEYSTONE STRATEGIC ADVOCACY PAC,KEYSTONE STRATEGIC ADVOCACY PAC,,,,,,,,,,205 STATE STREET,205,,STATE,STREET,,,,HARRISBURG,PA,17101,,,,,,,,,,,,,,,,2018_502_cycle5_FriendsofDaveHickernell.pdf,11,1,C,2023-10-23 21:29:44,2023-10-23 21:29:44,9225
012925_orgcontribs_enhanced_batch011524.csv,,1000,6,15,2018,PAC,CORP,20150042,,4317795,,,,,"KEYSTONE STRATEGIC ADVOCAY PAC (""KSA PAC"")","KEYSTONE STRATEGIC ADVOCAY PAC (""KSA PAC"")",,,,,,,,,,205 STATE ST,205,,STATE,STREET,,,,HARRISBURG,PA,17101,1130,,,,,,,,,,,,,,,2018_502_cycle5_FriendsofBryanCutler.pdf,26,1,B,2023-10-23 21:29:44,2023-10-23 21:29:44,8824
012925_orgcontribs_enhanced_batch011524.csv,,1000,5,28,2019,PAC,CORP,20130091,,4095382,,,,,KINSER GROUP PAC,KINSER GROUP PAC,,,,,,,,,,200 S BROAD ST STE 912,200,S,BROAD,STREET,,STE 912,,PHILADELPHIA,PA,19102,3850,,,,,,,,,,,,,,,2019_502_cycle3_FriendsofBryanCutler.pdf,4,1,C,2023-10-23 21:29:49,2023-10-23 21:29:49,11196
012925_orgcontribs_enhanced_batch011524.csv,,500,6,30,2018,PAC,CORP,20130091,,4095382,,,,,KINSER GROUP PAC,KINSER GROUP PAC,,,,,,,,,,200 S BROAD ST STE 912,200,S,BROAD,STREET,,STE 912,,PHILADELPHIA,PA,19102,3850,,,,,,,,,,,,,,,2018_502_cycle5_FriendsofBryanCutler.pdf,31,1,B,2023-10-23 21:29:44,2023-10-23 21:29:44,8854
012925_orgcontribs_enhanced_batch011524.csv,,250,6,13,2019,IND,BIZ - PARTNERSHIP,,,3843285,,,,,KLING & DIEDLER LLP,,,,,,,,,,,121 MAIN STREET,121,,MAIN,STREET,,,,NEW HOLLAND,PA,17557,,,,,,,,,,,,,,,,2019_502_cycle5_Kauffman4ManheimTownshipCommissioner(1).pdf,4,1,B,2023-10-23 21:29:29,2023-10-23 21:29:29,2159
012925_orgcontribs_enhanced_batch011524.csv,,250,4,30,2019,IND,BIZ - PARTNERSHIP,,,3843285,,,,,KLING AND DEIBLER LLP,,,,,,,,,,,131 W. MAIN ST.,131,W.,MAIN,STREET,,,,NEW HOLLAND,PA,17557,,,,,,,,,,,,,,,,2019_502_cycle2_FriendsofAnneCooper.pdf,6,1,B,2023-10-23 21:29:36,2023-10-23 21:29:36,5376
012925_orgcontribs_enhanced_batch011524.csv,,250,4,30,2019,IND,BIZ - PARTNERSHIP,,,3843285,,,,,KLING AND DEIBLER LLP,,,,,,,,,,,131 W. MAIN ST.,131,W.,MAIN,STREET,,,,NEW HOLLAND,PA,17557,,,,,,,,,,,,,,,,2019_502_cycle2_amendment_FriendsofAnneCooper.pdf,6,1,B,2023-10-23 21:29:36,2023-10-23 21:29:36,5475
012925_orgcontribs_enhanced_batch011524.csv,,5000,10,2,2020,PAC,CORP,2006250,C00236489,793983,,,,,KOCHPAC,KOCHPAC,,,,,,,,,,4111 E 37TH STREET N KOCH INDUSTRIES INC PAC,4111,E,37TH,STREET,N,KOCH INDUSTRIES INC PAC,,WICHITA,KS,67220,,,,,,,,,,,,,,,,2020_502_cycle5_FriendsofBryanCutler.pdf,11,1,C,2023-10-23 21:29:56,2023-10-23 21:29:56,15919
012925_orgcontribs_enhanced_batch011524.csv,,500,11,24,2023,PAC,CPC,20220057,,,,,,,KUTZ FOR PA,KUTZ FOR PA,,,,,,,,,,PO BOX 122,,,,,,,PO BOX 122,MECHANICSBURG,PA,17055,,,,,,,,,,,,,,,,2023_502_cycle6_PennsylvaniaYoungRepublicans.pdf,4,1,C,2024-01-11 17:23:56,2024-01-11 17:23:56,152a5821-64d7-4583-bbd5-2c3d184dac44
012925_orgcontribs_enhanced_batch011524.csv,,400,9,24,2020,PAC,CORP,2010315,C00408179,3934798,,,,,L R KIMBALL A CDI COMPANY PAC,LR KIMBALL PAC,,,,,,,,,,615 W. HIGHLAND AVE.,615,W.,HIGHLAND,AVENUE,,,,EBENSBURG,PA,15931,1048,,,,,,,,,,,,,,,2020_502_Cycle5_FriendsofRayDAgostino.pdf,13,1,C,2023-10-23 21:29:30,2023-10-23 21:29:30,2905
012925_orgcontribs_enhanced_batch011524.csv,,500,9,18,2018,PAC,CORP,2010315,C00408179,3934798,,,,,L R KIMBALL A CDI COMPANY PAC,LR KIMBALL PAC,,,,,,,,,,615 W. HIGHLAND AVE.,615,W.,HIGHLAND,AVENUE,,,,EBENSBURG,PA,15931,,,,,,,,,,,,,,,,2018_502_Cycle5_FriendsofJoshParsons.pdf,6,1,C,2023-10-23 21:29:26,2023-10-23 21:29:26,252
012925_orgcontribs_enhanced_batch011524.csv,,500,5,2,2021,PAC,UNION,20190173,,6712031,,,,,LABORERS DISTRICT COUNCIL PAC FUND,LABORERS DISTRICT COUNCIL PAC FUND,,,,,,,,,,665 N BOARD STREET 5TH FLOOR,665,N,BOARD,STREET,,5TH FLOOR,,PHILADELPHIA,PA,19123,,,,,,,,,,,,,,,,2021_502_cycle2_Family_FriendsofJanetDiaz.pdf,8,1,C,2023-10-23 21:29:37,2023-10-23 21:29:37,6070
012925_orgcontribs_enhanced_batch011524.csv,,35,3,8,2017,PAC,CPC,20140446,,,,,,,LALLY FOR JUDGE,LALLY FOR JUDGE,,,,,,,,,,210 KELLER RD.,210,,KELLER,ROAD,,,,HARRISBURG,PA,17102,,,,,,,,,,,,,,,,2017_502_cycle7_PennManorRepublicanCommittee.pdf,3,1,A,2023-10-23 21:29:42,2023-10-23 21:29:42,7609
012925_orgcontribs_enhanced_batch011524.csv,,500,4,4,2023,PAC,PLC,2008383,,,,,,,LAMPETER STRASBURG DEMOCRATIC CLUB WILLOW VALLEY DEMOCRATS PLUS,LAMPETER STRASBURG DEMOCRATIC CLUB WILLOW VALLEY DEMOCRATS PLUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023_502_cycle2_JohnMainaforMDJ.pdf,6,1,C,2023-10-23 21:30:07,2023-10-23 21:30:07,20429
012925_orgcontribs_enhanced_batch011524.csv,,948.03,12,1,2022,PAC,PLC,"Can't find, local",,,,,,,LAMPETER STRASBURG REPUBLICAN COMMITTEE,LAMPETER STRASBURG REPUBLICAN COMMITTEE,,,,,,,,,,302 WEAVER RD,302,,WEAVER,ROAD,,,,STRASBURG,PA,17579,,,,,,,,,,,,,,,,2022_502_cycle7_LancasterCountyRepublicanCommittee.pdf,5,1,C,2023-10-23 21:30:05,2023-10-23 21:30:05,19958
012925_orgcontribs_enhanced_batch011524.csv,,1000,4,10,2023,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEM CLUB,LAMPETER-STRASBURG DEM CLUB,,,,,,,,,,211 WILLOW VALLEY SQUARE E-213,211,,WILLOW VALLEY,SQUARE,,E-213,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2023_502_Cycle2_YoderforLancaster.pdf,35,1,C,2023-10-23 21:29:34,2023-10-23 21:29:34,4323
012925_orgcontribs_enhanced_batch011524.csv,,130.77,4,17,2023,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEM CLUB,LAMPETER-STRASBURG DEM CLUB,,,,,,,,,,211 WILLOW VALLEY SQUARE APT. E-213,211,,WILLOW VALLEY,SQUARE,,APT. E-213,,LANCASTER,PA,17602,4861,,,,,,,,,,,,,,,2023_502_Cycle2_Lampeter-StrasburgDemClub.pdf,9,1,B,2023-10-23 21:30:06,2023-10-23 21:30:06,20073
012925_orgcontribs_enhanced_batch011524.csv,,100000,4,10,2023,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEM CLUB,LAMPETER-STRASBURG DEM CLUB,,,,,,,,,,211 WILLOW VALLEY SQUARE E-21,211,,WILLOW VALLEY,SQUARE,,E-213,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2023_502_CYCLE2_YODERFORLANCASTER,35,1,C,2023-10-23 21:30:09,2023-10-23 21:30:09,21934
012925_orgcontribs_enhanced_batch011524.csv,,500,9,19,2020,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEM CLUB,LAMPETER-STRASBURG DEM CLUB,,,,,,,,,,829 WILLOW VALLEY LAKES DR,829,,WILLOW VALLEY LAKES,DRIVE,,,,WILLOW STREET,PA,17584,9037,,,,,,,,,,,,,,,2020_502_Cycle5_FamilyandFriendsofJanetDiaz.pdf,159,1,C,2023-10-23 21:29:53,2023-10-23 21:29:53,13751
012925_orgcontribs_enhanced_batch011524.csv,,50,8,28,2019,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEM CLUB,LAMPETER-STRASBURG DEM CLUB,,,,,,,,,,829 WILLOW VALLEY LAKES DR,829,,WILLOW VALLEY LAKES,DRIVE,,,,WILLOW STREET,PA,17584,9037,,,,,,,,,,,,,,,2019_502_cycle5_amend_GregPaulsonforJudge.pdf,4,1,A,2023-10-23 21:29:50,2023-10-23 21:29:50,12086
012925_orgcontribs_enhanced_batch011524.csv,,87.5,9,23,2019,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEM CLUB,LAMPETER-STRASBURG DEM CLUB,,,,,,,,,,829 WILLOW VALLEY LAKES DR,829,,WILLOW VALLEY LAKES,DRIVE,,,,WILLOW STREET,PA,17584,9037,,,,,,,,,,,,,,,2019_502_cycle5_amend_GregPaulsonforJudge.pdf,4,1,A,2023-10-23 21:29:50,2023-10-23 21:29:50,12087
012925_orgcontribs_enhanced_batch011524.csv,,240,9,1,2020,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEMOCRATIC CLUB,LAMPETER-STRASBURG DEMOCRATIC CLUB,,,,,,,,,,829 WILLOW VALLEY LAKES DR,829,,WILLOW VALLEY LAKES,DRIVE,,,,WILLOW STREET,PA,17584,,,,,,,,,,,,,,,,2020_502_cycle4_LancasterCountyDemocraticCommittee(1).pdf,44,1,C,2023-10-23 21:29:55,2023-10-23 21:29:55,15330
012925_orgcontribs_enhanced_batch011524.csv,,14.4,9,1,2020,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEMOCRATIC CLUB,LAMPETER-STRASBURG DEMOCRATIC CLUB,,,,,,,,,,829 WILLOW VALLEY LAKES DR,829,,WILLOW VALLEY LAKES,DRIVE,,,,WILLOW STREET,PA,17584,,,,,,,,,,,,,,,,2020_502_cycle4_LancasterCountyDemocraticCommittee(1).pdf,44,1,C,2023-10-23 21:29:55,2023-10-23 21:29:55,15331
012925_orgcontribs_enhanced_batch011524.csv,,127.2,9,9,2020,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEMOCRATIC CLUB,LAMPETER-STRASBURG DEMOCRATIC CLUB,,,,,,,,,,829 WILLOW VALLEY LAKES DR,829,,WILLOW VALLEY LAKES,DRIVE,,,,WILLOW STREET,PA,17584,,,,,,,,,,,,,,,,2020_502_cycle4_LancasterCountyDemocraticCommittee(1).pdf,44,1,C,2023-10-23 21:29:55,2023-10-23 21:29:55,15332
012925_orgcontribs_enhanced_batch011524.csv,,500,4,4,2023,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEMOCRATIC CLUB,LAMPETER-STRASBURG DEMOCRATIC CLUB,,,,,,,,,,211 WILLOW VALLEY SQ. E-213,211,,WILLOW VALLEY,SQUARE,,E-213,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2023_502_cycle2_CitizensforLaurenKuntz.pdf,7,1,C,2023-10-23 21:29:38,2023-10-23 21:29:38,6423
012925_orgcontribs_enhanced_batch011524.csv,,120,5,14,2020,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEMOCRATIC CLUB,LAMPETER-STRASBURG DEMOCRATIC CLUB,,,,,,,,,,829 WILLOW VALLEY LAKES DR,829,,WILLOW VALLEY LAKES,DRIVE,,,,WILLOW STREET,PA,17584,,,,,,,,,,,,,,,,2020_502_cycle2_LancasterCountyDemocraticCommittee.pdf,3,1,A,2023-10-23 21:29:55,2023-10-23 21:29:55,14777
012925_orgcontribs_enhanced_batch011524.csv,,50,9,4,2019,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEMOCRATIC CLUB,LAMPETER-STRASBURG DEMOCRATIC CLUB,,,,,,,,,,829 WILLOW VALLEY LAKES DR,829,,WILLOW VALLEY LAKES,DRIVE,,,,WILLOW STREET,PA,17584,,,,,,,,,,,,,,,,2019_502_Cycle5_FriendsofCraigLehman.pdf,5,1,A,2023-10-23 21:29:27,2023-10-23 21:29:27,914
012925_orgcontribs_enhanced_batch011524.csv,,1000,,,,PAC,PLC,2008383,,,,,,,LAMPETER-STRASBURG DEMOCRATIC CLUB,LAMPETER-STRASBURG DEMOCRATIC CLUB,,,,,,,,,,211 WILLOW VALLEY SQUARE  UNIT E-213,211,,WILLOW VALLEY,SQUARE,,UNIT E-213,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2023_502_Cycle2_HollisterforCommissioner.pdf,12,1,C,2023-10-23 21:29:33,2023-10-23 21:29:33,4090
012925_orgcontribs_enhanced_batch011524.csv,,2500,2,6,2023,PAC,CORP,,,,,,,,LANCASTER CANTY AGRICULTURE AND BUSINESS PA,LANCASTER COUNTY AGRICULTURE AND BUSINESS PA,,,,,,,,,,239 MAPLE AVENUE,239,,MAPLE,AVENUE,,,,BIRD-IN-HAND,PA,17505,,,,,,,,,,,,,,,,2023_502_Cycle1_FriendsofScottMartin.pdf,6,1,C,2023-10-23 21:29:33,2023-10-23 21:29:33,3932
012925_orgcontribs_enhanced_batch011524.csv,,150,8,23,2019,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEM COM,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,313 PEARL ST,313,,PEARL,STREET,,,,LANCASTER,PA,17603,5032,,,,,,,,,,,,,,,2019_502_cycle5_amend_GregPaulsonforJudge.pdf,4,1,A,2023-10-23 21:29:50,2023-10-23 21:29:50,12085
012925_orgcontribs_enhanced_batch011524.csv,,1000,3,31,2023,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMM,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,53 N. DUKE ST. #10,53,N.,DUKE,STREET,,#10,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2023_502_Cycle2_DemsforSchoolDirectorofLancaster.pdf,5,1,C,2023-10-23 21:29:33,2023-10-23 21:29:33,3979
012925_orgcontribs_enhanced_batch011524.csv,,800,3,17,2023,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,53 N DUKE STREET #10,53,N,DUKE,STREET,,#10,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2023_502_cycle2_DemocratsforLancaster.pdf,6,1,C,2023-10-23 21:29:38,2023-10-23 21:29:38,6443
012925_orgcontribs_enhanced_batch011524.csv,,1000,3,17,2023,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,53 N DUKE STREET #10,53,N,DUKE,STREET,,#10,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2023_502_cycle2_DemocratsforLancaster.pdf,6,1,C,2023-10-23 21:29:38,2023-10-23 21:29:38,6444
012925_orgcontribs_enhanced_batch011524.csv,,270.08,5,17,2022,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,PO BOX 495,,,,,,,PO BOX 495,LANCASTER,PA,17608,,,,,,,,,,,,,,,,2022_502_cycle3_LancasterCountyDemocraticCommittee.pdf,8,1,C,2023-10-23 21:30:05,2023-10-23 21:30:05,19816
012925_orgcontribs_enhanced_batch011524.csv,,750,5,17,2021,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,313 PEARL STREET,313,,PEARL,STREET,,,,LANCASTER,PA,17603,5032,,,,,,,,,,,,,,,2021_502_cycle3_DemocratsforLancaster.pdf,4,1,C,2023-10-23 21:29:37,2023-10-23 21:29:37,6104
012925_orgcontribs_enhanced_batch011524.csv,,18.08,11,18,2021,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,PO BOX 495,,,,,,,PO BOX 495,LANCASTER,PA,17608,,,,,,,,,,,,,,,,2021_502_cycle6_LancasterCountyDemocraticCommittee.pdf,4,1,A,2023-10-23 21:30:02,2023-10-23 21:30:02,18337
012925_orgcontribs_enhanced_batch011524.csv,,433.93,7,31,2020,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,PO BOX 495,,,,,,,PO BOX 495,LANCASTER,PA,17608,,,,,,,,,,,,,,,,2020_502_cycle4_LancasterCountyDemocraticCommittee(1).pdf,45,1,C,2023-10-23 21:29:55,2023-10-23 21:29:55,15333
012925_orgcontribs_enhanced_batch011524.csv,,150,8,12,2019,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,PO BOX 495,,,,,,,PO BOX 495,LANCASTER,PA,17608,,,,,,,,,,,,,,,,2019_502_Cycle5_HobieforDA.pdf,3,1,A,2023-10-23 21:29:27,2023-10-23 21:29:27,983
012925_orgcontribs_enhanced_batch011524.csv,,150,8,12,2019,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,PO BOX 495,,,,,,,PO BOX 495,LANCASTER,PA,17608,,,,,,,,,,,,,,,,2019_502_Cycle5_amendement_HobieforDA (1).pdf,5,1,A,2023-10-23 21:29:28,2023-10-23 21:29:28,1392
012925_orgcontribs_enhanced_batch011524.csv,,500,4,25,2019,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,53 N DUKE STREET,53,N,DUKE,STREET,,,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2019_502_cycle2_LancasterforLefever(1).pdf,6,1,C,2023-10-23 21:29:49,2023-10-23 21:29:49,11080
012925_orgcontribs_enhanced_batch011524.csv,,500,4,25,2019,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,53 N DUKE STREET SUITE 10,53,N,DUKE,STREET,,SUITE 10,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2019_502_cycle2_LancasterforLefever(2).pdf,6,1,C,2023-10-23 21:29:49,2023-10-23 21:29:49,11096
012925_orgcontribs_enhanced_batch011524.csv,,200,5,30,2019,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,53 N DUKE STREET SUITE 10,53,N,DUKE,STREET,,SUITE 10,,LANCASTER,PA,17602,,,,,,,,,,,,,,,,2019_502_cycle3_LancasterforLefever.pdf,3,1,A,2023-10-23 21:29:49,2023-10-23 21:29:49,11322
012925_orgcontribs_enhanced_batch011524.csv,,150,8,28,2019,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,PO BOX 495,,,,,,,PO BOX 495,LANCASTER,PA,17608,,,,,,,,,,,,,,,,2019_502_cycle4_LancasterCountyDemocraticCommittee.pdf,4,1,A,2023-10-23 21:29:49,2023-10-23 21:29:49,11336
012925_orgcontribs_enhanced_batch011524.csv,,15000,8,12,2019,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,PO BOX 495,,,,,,,PO BOX 495,LANCASTER,PA,17608,,,,,,,,,,,,,,,,2019_502_CYCLE5_HOBIEFORDA,3,1,A,2023-10-23 21:30:08,2023-10-23 21:30:08,21354
012925_orgcontribs_enhanced_batch011524.csv,,250,3,29,2018,PAC,PLC,2006424,,,,,,,LANCASTER CITY DEMOCRATIC COMMITTEE,LANCASTER CITY DEMOCRATIC COMMITTEE,,,,,,,,,,PO BOX 495,,,,,,,PO BOX 495,LANCASTER,PA,17608,,,,,,,,,,,,,,,,2018_502_cycle2_LancasterCountyDemocraticCommittee.pdf,4,1,A,2023-10-23 21:29:43,2023-10-23 21:29:43,8307
